# retail_sha256=5ba821f37356d2da0e1eb907de28b2708714d6e2604b5caef3daf4284b9af7d3
# archive_set_sha256=4383297a4f141837a90f2c4f753c6d00d46368d6ecc1bb25c8c16158574037f2
# signatures=7144 manual_starts=12563 min_len=8 min_fixed=6 high_len=16 high_fixed=10
# offstart_min_len=24 offstart_min_fixed=16
rva	name	lib	confidence	extent	fixed_bytes	identity_match_count	rva_identity_count	member	archive_sha256	member_sha256	source	notes
0x154e40	__ui64toa	LIBCMT.LIB	HIGH	0x20	28	1	1	build/intel/mt_obj/xtoa.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	aed3d57397b5ba91c362a7fcf095f0dcb0ef7edd8078fb9583fbb5eb6df97907	anchored	
0x154e60	_qsort	LIBCMT.LIB	HIGH	0x1a5	405	1	1	build/intel/mt_obj/qsort.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	385d8f858e190e760895cc3d0a429d320bee253c7394e7fd820e31d6b38d3208	anchored	
0x155010	_shortsort	LIBCMT.LIB	HIGH	0x59	85	1	1	build/intel/mt_obj/qsort.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	385d8f858e190e760895cc3d0a429d320bee253c7394e7fd820e31d6b38d3208	anchored	
0x155070	_swap	LIBCMT.LIB	HIGH	0x2c	44	1	1	build/intel/mt_obj/qsort.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	385d8f858e190e760895cc3d0a429d320bee253c7394e7fd820e31d6b38d3208	anchored	
0x1550a0	_fclose	LIBCMT.LIB	HIGH	0x3d	49	1	1	build/intel/mt_obj/fclose.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	a08d7fdf1191f1511d1dd03c03bb9f816297dfe77ab72049cd581b3a23235d25	anchored	
0x1550e0	__fclose_lk	LIBCMT.LIB	HIGH	0x65	85	1	1	build/intel/mt_obj/fclose.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	a08d7fdf1191f1511d1dd03c03bb9f816297dfe77ab72049cd581b3a23235d25	anchored	
0x155150	_fseek	LIBCMT.LIB	HIGH	0x32	38	1	1	build/intel/mt_obj/fseek.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	105ff618e0b09c8c8f040b8c3c9891097eded211eb36e78771910c2140f17229	anchored	
0x155190	__fseek_lk	LIBCMT.LIB	HIGH	0x97	135	1	1	build/intel/mt_obj/fseek.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	105ff618e0b09c8c8f040b8c3c9891097eded211eb36e78771910c2140f17229	anchored	
0x155230	_fread	LIBCMT.LIB	AMBIG	0x37	43	2	2	build/intel/mt_obj/fread.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	1f1a06fd9aa545c86314afd2f00b98b174ee3ecdbf9088c61f2808430a32c463	anchored	identity_multimatch=2;rva_multiidentity=2
0x155270	__fread_lk	LIBCMT.LIB	HIGH	0x13c	308	1	1	build/intel/mt_obj/fread.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	1f1a06fd9aa545c86314afd2f00b98b174ee3ecdbf9088c61f2808430a32c463	anchored	
0x1553b0	__fsopen	LIBCMT.LIB	AMBIG	0x37	43	1	2	build/intel/mt_obj/fopen.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	3c70a08fd19510151cc9671e11427d4641b89411860d4f1c1d76307aaa7cbffd	anchored	rva_multiidentity=2
0x1553f0	_fopen	LIBCMT.LIB	AMBIG	0x15	17	1	2	build/intel/mt_obj/fopen.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	3c70a08fd19510151cc9671e11427d4641b89411860d4f1c1d76307aaa7cbffd	anchored	rva_multiidentity=2
0x155410	_sscanf	LIBCMT.LIB	HIGH	0x42	62	1	1	build/intel/mt_obj/sscanf.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	75a659675e59378a58feb2b9b37804bca1183ba7551be50ad890224a3dd81bc3	anchored	
0x155460	__purecall	LIBCMT.LIB	MEDIUM	0xb	7	1	1	build/intel/mt_obj/purevirt.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	b1550d0b7401431cf5d4c465ddb174b9c9b829ffbdf1da14fdaea3a1e81c0d4d	anchored	short=11;fewfixed=7
0x155470	_memcpy	LIBCMT.LIB	AMBIG	0x335	637	2	2	build/intel/mt_obj/memcpy.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7400d36b2482f72f18c92b2bccc461f79fc1ad7467a117ed570479a2fff1e4bf	anchored	identity_multimatch=2;rva_multiidentity=2
0x1557b0	_isalpha	LIBCMT.LIB	HIGH	0x30	36	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x1557e0	_isupper	LIBCMT.LIB	HIGH	0x2a	30	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155810	_islower	LIBCMT.LIB	HIGH	0x2a	30	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155840	_isdigit	LIBCMT.LIB	HIGH	0x2a	30	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155870	_isxdigit	LIBCMT.LIB	HIGH	0x2f	35	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x1558a0	_isspace	LIBCMT.LIB	HIGH	0x2a	30	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x1558d0	_ispunct	LIBCMT.LIB	HIGH	0x2a	30	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155900	_isalnum	LIBCMT.LIB	HIGH	0x30	36	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155930	_isprint	LIBCMT.LIB	HIGH	0x30	36	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155960	_isgraph	LIBCMT.LIB	HIGH	0x30	36	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155990	_iscntrl	LIBCMT.LIB	HIGH	0x2a	30	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x1559c0	___isascii	LIBCMT.LIB	MEDIUM	0xd	13	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	short=13
0x1559d0	___toascii	LIBCMT.LIB	MEDIUM	0x8	8	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	short=8;fewfixed=8
0x1559e0	___iscsymf	LIBCMT.LIB	HIGH	0x43	55	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155a30	___iscsym	LIBCMT.LIB	HIGH	0x43	55	1	1	build/intel/mt_obj/_ctype.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7cf44dd1f1edda86e6fe269c5b1c29f652b62ae96572d7f60f3d72a4fc1383ff	anchored	
0x155a80	_atol	LIBCMT.LIB	HIGH	0x99	129	1	1	build/intel/mt_obj/atox.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	e0e3fbaeab60b992bc0e727bcebdf4d7d34f9dcf2ee53b090b002564914bb83f	anchored	
0x155b20	_atoi	LIBCMT.LIB	LOW	0xe	10	2	12	build/intel/mt_obj/atox.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	e0e3fbaeab60b992bc0e727bcebdf4d7d34f9dcf2ee53b090b002564914bb83f	anchored	identity_multimatch=2;rva_multiidentity=12;short=14
0x155b30	__atoi64	LIBCMT.LIB	HIGH	0xce	178	1	1	build/intel/mt_obj/atox.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	e0e3fbaeab60b992bc0e727bcebdf4d7d34f9dcf2ee53b090b002564914bb83f	anchored	
0x155c10	_strchr	LIBCMT.LIB	HIGH	0xbc	188	1	1	build/intel/mt_obj/strchr.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	fbb86c47a3c9bea3966110eee3b89ecce76517065130474721135ad3624423d6	anchored	
0x155cd0	__stricmp	LIBCMT.LIB	HIGH	0xd0	172	1	1	build/intel/mt_obj/stricmp.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	2861dfb6aa54cc12337347e97a2a48a5b001cf0834139bd6a89d8c596f08d699	anchored	
0x155da0	??1type_info@@UAE@XZ	LIBCMT.LIB	HIGH	0x2f	31	1	1	build/intel/mt_obj/typinfo.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	886a477a8edb56a13d2f793bab373b0f83be8d07d3ff2fc2bd229f56d21a7bf4	anchored	
0x155dd0	??_Gios@@UAEPAXI@Z	LIBCIMT.LIB	AMBIG	0x1e	22	143	67	build/intel/mt_obj/_ios.obj	58518ee872c0fa87121e161aaa1818545e81e38c728397169b0258df36cf6a0e	f61d1dd17fdb6b82b0b6d3df19a5208614d7e452847ebe47c03faa30a1edfb40	anchored	identity_multimatch=143;rva_multiidentity=67
0x155df0	??8type_info@@QBEHABV0@@Z	LIBCMT.LIB	HIGH	0x53	83	1	1	build/intel/mt_obj/typinfo.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	886a477a8edb56a13d2f793bab373b0f83be8d07d3ff2fc2bd229f56d21a7bf4	anchored	
0x155e50	??9type_info@@QBEHABV0@@Z	LIBCMT.LIB	HIGH	0x53	83	1	1	build/intel/mt_obj/typinfo.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	886a477a8edb56a13d2f793bab373b0f83be8d07d3ff2fc2bd229f56d21a7bf4	anchored	
0x155eb0	?before@type_info@@QBEHABV1@@Z	LIBCMT.LIB	HIGH	0x53	83	1	1	build/intel/mt_obj/typinfo.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	886a477a8edb56a13d2f793bab373b0f83be8d07d3ff2fc2bd229f56d21a7bf4	anchored	
0x155f20	??0type_info@@AAE@ABV0@@Z	LIBCMT.LIB	LOW	0xb	7	1	3	build/intel/mt_obj/typinfo.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	886a477a8edb56a13d2f793bab373b0f83be8d07d3ff2fc2bd229f56d21a7bf4	anchored	rva_multiidentity=3;short=11;fewfixed=7
0x156160	_memcmp	LIBCMT.LIB	HIGH	0xac	172	1	1	build/intel/mt_obj/memcmp.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	a47410877d808b925729012a5dcab28c31fb95c1beca1681aa6be6e3c9e2cdd7	anchored	
0x156210	__tolower	LIBCMT.LIB	MEDIUM	0x8	8	1	1	build/intel/mt_obj/tolower.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	02a15723f150b39eb509097d3667c5bbbedad3bbf27f37b8782733a9ad836ae5	anchored	short=8;fewfixed=8
0x156220	_tolower	LIBCMT.LIB	HIGH	0x82	90	1	1	build/intel/mt_obj/tolower.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	02a15723f150b39eb509097d3667c5bbbedad3bbf27f37b8782733a9ad836ae5	anchored	
0x1562b0	__tolower_lk	LIBCMT.LIB	HIGH	0xfe	226	1	1	build/intel/mt_obj/tolower.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	02a15723f150b39eb509097d3667c5bbbedad3bbf27f37b8782733a9ad836ae5	anchored	
0x1563b0	_strrchr	LIBCMT.LIB	HIGH	0x27	39	1	1	build/intel/mt_obj/strrchr.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	07336d4ed313a8b5ede2d5578dd9bf8e845ebf82f637802fc572ed766b2c6c42	anchored	
0x1563e0	__CxxThrowException@8	LIBCMT.LIB	HIGH	0x47	63	1	1	build/intel/mt_obj/throw.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	a926da8d0b66ed98faae986607eb2f10ec3d8ee727c1ffb564eacd30bf7b31a5	anchored	
0x156430	_abort	LIBCMT.LIB	HIGH	0x1f	19	1	1	build/intel/mt_obj/abort.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	de1e62936d268e6efcc8d3a1100ec68f58d9ecfd54547f05c8898d70b883f9e9	anchored	
0x156450	_fscanf	LIBCMT.LIB	AMBIG	0x32	38	1	2	build/intel/mt_obj/fscanf.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	fa15a6248431409938c842ee3329a18d50fd8b4de3ad011b7330d2716f1d1212	anchored	rva_multiidentity=2
0x156490	_fgets	LIBCMT.LIB	HIGH	0x85	117	1	1	build/intel/mt_obj/fgets.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	3c54e426a1b22e08cba2d04f309d9341d44e0ea2a283b2580b6ead2dd72a4e4f	anchored	
0x156520	__hypot	LIBCMT.LIB	HIGH	0x1f	27	1	1	../build/intel/mt_obj/hypot.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7442399d6e825e880b742b3f0594ac2dec71fa73113717a45ee68d3293a86caa	anchored	
0x156540	__cabs	LIBCMT.LIB	HIGH	0x1f	27	1	1	../build/intel/mt_obj/hypot.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7442399d6e825e880b742b3f0594ac2dec71fa73113717a45ee68d3293a86caa	anchored	
0x156560	__hypothlp	LIBCMT.LIB	HIGH	0x316	706	1	1	../build/intel/mt_obj/hypot.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	7442399d6e825e880b742b3f0594ac2dec71fa73113717a45ee68d3293a86caa	anchored	
0x156950	_WinMainCRTStartup	LIBCMT.LIB	HIGH	0x1a8	292	1	1	build/intel/mt_obj/wincrt0.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	6f3ce5b7cbb153e278b38dd7d0d750121290c1978468f4dc662fa29fd0111d34	anchored	
0x156b00	__amsg_exit	LIBCMT.LIB	AMBIG	0x2a	26	1	2	build/intel/mt_obj/wincrt0.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	6f3ce5b7cbb153e278b38dd7d0d750121290c1978468f4dc662fa29fd0111d34	anchored	rva_multiidentity=2
0x156b30	_fast_error_exit	LIBCMT.LIB	AMBIG	0x27	23	1	2	build/intel/mt_obj/wincrt0.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	6f3ce5b7cbb153e278b38dd7d0d750121290c1978468f4dc662fa29fd0111d34	anchored	rva_multiidentity=2
0x156b60	_memchr	LIBCMT.LIB	HIGH	0xa5	165	1	1	build/intel/mt_obj/memchr.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	5a52263f0c2823d3ef49374234b42b160d4de5c6b30fefba7d77353530350f47	anchored	
0x156c10	_realloc	LIBCMT.LIB	HIGH	0x1b0	364	1	1	build/intel/mt_obj/realloc.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	e560836ab54ff95ea2326eb57cb51f7a638976e051122658e82734524e53f008	anchored	
0x156dc0	_atof	LIBCMT.LIB	HIGH	0x62	82	1	1	build/intel/mt_obj/atof.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	a7758943a74a3f42bda3647cc75d0d86960c3a60c02144989c41354bf6742300	anchored	
0x156e30	_fprintf	LIBCMT.LIB	AMBIG	0x49	53	1	2	build/intel/mt_obj/fprintf.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	424f9449f1177c27473aa951bba75f2c52a852947b276bc566f37ea64eb31d82	anchored	rva_multiidentity=2
0x156e80	_strncat	LIBCMT.LIB	HIGH	0x123	291	1	1	build/intel/mt_obj/strncat.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	ea3731912200dde0e54a02e6bade463c5d70cda23e69873e7edc58a2b897b805	anchored	
0x156fb0	__strnicmp	LIBCMT.LIB	HIGH	0x101	221	1	1	build/intel/mt_obj/strnicmp.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	2ed4ad0bf9d91a6848dd8cb91298a0707b7120f4eafb1919afac50a5fbb7014f	anchored	
0x1570c0	_bsearch	LIBCMT.LIB	HIGH	0x9f	159	1	1	build/intel/mt_obj/bsearch.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	1a2323362377491737016d1ae49ab7c0f65a9109679f48bdfd19e5ed1a3fba8f	anchored	
0x157160	__beginthread	LIBCMT.LIB	HIGH	0x80	96	1	1	build/intel/mt_obj/thread.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	3d507dbda81a884260fe4b27a51003efb1c49e7b5455a59c5c11eabd3df26f8d	anchored	
0x1571e0	__threadstart@4	LIBCMT.LIB	HIGH	0xa7	119	1	1	build/intel/mt_obj/thread.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	3d507dbda81a884260fe4b27a51003efb1c49e7b5455a59c5c11eabd3df26f8d	anchored	
0x157290	__endthread	LIBCMT.LIB	HIGH	0x43	43	1	1	build/intel/mt_obj/thread.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	3d507dbda81a884260fe4b27a51003efb1c49e7b5455a59c5c11eabd3df26f8d	anchored	
0x1573b0	__rmdir	LIBCMT.LIB	AMBIG	0x2d	33	1	4	build/intel/mt_obj/rmdir.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	f03fcba82f675a31157f13bb9be86905cb7826166485bc9dad3ac74b597ddba8	anchored	rva_multiidentity=4
0x1573e0	_atoi	LIBCMT.LIB	LOW	0xe	10	2	12	build/intel/mt_obj/atox.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	e0e3fbaeab60b992bc0e727bcebdf4d7d34f9dcf2ee53b090b002564914bb83f	anchored	identity_multimatch=2;rva_multiidentity=12;short=14
0x1573f0	__spawnlp	LIBCMT.LIB	AMBIG	0x18	20	1	2	build/intel/mt_obj/spawnlp.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	451357e652bd1694a55ccaef072a1bbc91a29ece0e964ce5e5928a83f21479fc	anchored	rva_multiidentity=2
0x1574e0	_time	LIBCMT.LIB	HIGH	0x12c	240	1	1	build/intel/mt_obj/time.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	8c4b5f3941245f190b46f86f77a936418eccae8cba222eebc1e9df65010edea8	anchored	
0x157610	__alldiv	LIBCMT.LIB	HIGH	0xaa	170	1	1	build/intel/mt_obj/lldiv.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	aee0af79c977182cb15cdfcadeb5bddca05f479b19e23aec241b26fbda722d78	anchored	
0x1576c0	__allmul	LIBCMT.LIB	HIGH	0x34	52	1	1	build/intel/mt_obj/llmul.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	189485f47b564fd7de058f2f0c39567e04c67dbf35ec627bb85c78551f375e7a	anchored	
0x157700	_printf	LIBCMT.LIB	AMBIG	0x5b	51	1	2	build/intel/mt_obj/printf.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	9f7d9c6efbb9aad267cf4acf80bcdf93db91d5c593237918f213eb95861d47ba	anchored	rva_multiidentity=2
0x157760	__toupper	LIBCMT.LIB	MEDIUM	0x8	8	1	1	build/intel/mt_obj/toupper.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	58a609fe4068c50c3399a0da13578b6b02677fbff14be2d0dfb09d644db9672c	anchored	short=8;fewfixed=8
0x157770	_toupper	LIBCMT.LIB	HIGH	0x82	90	1	1	build/intel/mt_obj/toupper.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	58a609fe4068c50c3399a0da13578b6b02677fbff14be2d0dfb09d644db9672c	anchored	
0x157800	__toupper_lk	LIBCMT.LIB	HIGH	0xfe	226	1	1	build/intel/mt_obj/toupper.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	58a609fe4068c50c3399a0da13578b6b02677fbff14be2d0dfb09d644db9672c	anchored	
0x157900	__EH_prolog	LIBCMT.LIB	HIGH	0x1f	31	1	1	build/intel/mt_obj/ehprolog.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	fa3620eaa2146b17faeb2b296382d15bd4069e3efb3857c3e5eda2d289516c4d	anchored	
0x157920	_wcslen	LIBCMT.LIB	HIGH	0x1e	30	1	1	build/intel/mt_obj/wcslen.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	059217372eff7f4b1254093f72cee541e3e7f2a88f69580b5236d4e0166e7e22	anchored	
0x157940	__mbschr	LIBCMT.LIB	HIGH	0xc2	166	1	1	build/intel/mt_obj/mbschr.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	8de2ca625163663eae9e6ee633d92f0ee15c6232a13608b40dca7bae329345ae	anchored	
0x157a10	__mbspbrk	LIBCMT.LIB	HIGH	0xad	149	1	1	build/intel/mt_obj/mbspbrk.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	2e0b082b941b1daa904c0b4ade563773186e76fb490e1356bd7a4678f773a42c	anchored	
0x157ac0	__mbsupr	LIBCMT.LIB	HIGH	0xac	136	1	1	build/intel/mt_obj/mbsupr.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	e8627f869bc5bd98da72cc85066240d00e53cb1378a8c26efe18d81e9f02dd29	anchored	
0x157b70	__mbslwr	LIBCMT.LIB	HIGH	0xac	136	1	1	build/intel/mt_obj/mbslwr.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	6a71ae30c78668e565801dc0926e4ac116d5eae2917273915573069b40395925	anchored	
0x157c20	__mbsrev	LIBCMT.LIB	HIGH	0x7b	103	1	1	build/intel/mt_obj/mbsrev.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	017c6e330e5e60b2bf6dce5c0bd16b301fe3ab08a9233d3d570cac21c19664e9	anchored	
0x157ca0	__beginthreadex	LIBCMT.LIB	HIGH	0x7b	95	1	1	build/intel/mt_obj/threadex.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	acc7a704e8626ee619b5fbea32c25b161f5805e503fe2337a2779c7e79654c12	anchored	
0x157d20	__threadstartex@4	LIBCMT.LIB	HIGH	0xad	121	1	1	build/intel/mt_obj/threadex.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	acc7a704e8626ee619b5fbea32c25b161f5805e503fe2337a2779c7e79654c12	anchored	
0x157dd0	__endthreadex	LIBCMT.LIB	HIGH	0x37	35	1	1	build/intel/mt_obj/threadex.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	acc7a704e8626ee619b5fbea32c25b161f5805e503fe2337a2779c7e79654c12	anchored	
0x157e10	__mbsspn	LIBCMT.LIB	HIGH	0xaf	151	1	1	build/intel/mt_obj/mbsspn.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	f05a23bcb10c945bae8a71ea9e33e2c550d3364685471bf079e5be9151f1a543	anchored	
0x157ec0	__mbscspn	LIBCMT.LIB	HIGH	0xaf	151	1	1	build/intel/mt_obj/mbscspn.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	c2c47447152fa64dd71aee02a7d6708477cccedd6273d013550b046cc2e4ccdd	anchored	
0x157f70	__mbsrchr	LIBCMT.LIB	HIGH	0x90	124	1	1	build/intel/mt_obj/mbsrchr.obj	200eb3e8aa6744fdd6dc1726911e16c58ee4d25b338f4677e8621f334aa280b3	ce79391d57a4e20c712b2eafda81deb433cffb6a1cae994cad70b19c4b8fcf14	anchored	
