# Selected-toolchain, globally unique masked COFF providers.
rva	name	lib	confidence	source
0x17489e	?AfxGetRoot@@YGXPBDAAVCString@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174964	?AfxComparePath@@YGHPBD0@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174a27	?AfxGetFileTitle@@YGIPBDPADI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174a7d	?AfxGetModuleShortFileName@@YGXPAUHINSTANCE__@@AAVCString@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174ad7	??0CException@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174af9	?Delete@CException@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174b0b	?GetErrorMessage@CException@@UAEHPADIPAI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174b2c	?ReportError@CException@@UAEHII@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174b81	??0AFX_EXCEPTION_LINK@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174b97	?AfxGetExceptionContext@@YAPAUAFX_EXCEPTION_CONTEXT@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174bbf	?AfxTryCleanup@@YGXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174bdd	?AfxThrowLastCleanup@@YGXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x174bf3	?Run@CWinApp@@UAEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appcore.obj:24db3ccdff5e
0x174c15	?WinHelpA@CWinApp@@UAEXKI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appcore.obj:24db3ccdff5e
0x174c4c	?ProcessWndProcException@CWinApp@@UAEJPAVCException@@PBUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appcore.obj:24db3ccdff5e
0x174cc3	?OnIdle@CWinApp@@UAEHJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appcore.obj:24db3ccdff5e
0x174d29	?DevModeChange@CWinApp@@QAEXPAD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appcore.obj:24db3ccdff5e
0x174dd6	??0CCmdTarget@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x174e12	??1CCmdTarget@@UAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x174e4d	?OnCmdMsg@CCmdTarget@@UAEHIHPAXPAUAFX_CMDHANDLERINFO@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x174f65	?DispatchCmdMsg@@YAHPAVCCmdTarget@@IHP81@AEXXZPAXIPAUAFX_CMDHANDLERINFO@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x1750ad	?BeginWaitCursor@CCmdTarget@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x1750c2	?EndWaitCursor@CCmdTarget@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x1750d7	?RestoreWaitCursor@CCmdTarget@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x175104	?OnFinalRelease@CCmdTarget@@UAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x17516d	??0CCmdUI@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x175193	?Enable@CCmdUI@@UAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x175223	?SetCheck@CCmdUI@@UAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x175285	?SetRadio@CCmdUI@@UAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x1752d7	?SetText@CCmdUI@@UAEXPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x17532d	?DoUpdate@CCmdUI@@QAEHPAVCCmdTarget@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/cmdtarg.obj:b8daad7ff937
0x175390	?OnAmbientProperty@CWnd@@UAEHPAVCOleControlSite@@JPAUtagVARIANT@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1753b3	?CheckDlgButton@CWnd@@QAEXHI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1753df	?CheckRadioButton@CWnd@@QAEXHHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175411	?GetDlgItem@CWnd@@QBEPAV1@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17543b	?GetDlgItem@CWnd@@QBEXHPAPAUHWND__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175469	?GetDlgItemInt@CWnd@@QBEIHPAHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17549b	?GetDlgItemTextA@CWnd@@QBEHHPADH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1754d0	?SendDlgItemMessageA@CWnd@@QAEJHIIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17550b	?SetDlgItemInt@CWnd@@QAEXHIH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175540	?SetDlgItemTextA@CWnd@@QAEXHPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17556f	?IsDlgButtonChecked@CWnd@@QBEIH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175596	?ScrollWindowEx@CWnd@@QAEHHHPBUtagRECT@@0PAVCRgn@@PAU2@I@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1755e5	?IsDialogMessageA@CWnd@@QAEHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175618	?GetStyle@CWnd@@QBEKXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175632	?GetExStyle@CWnd@@QBEKXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17564c	?ModifyStyle@CWnd@@QAEHKKI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175680	?ModifyStyleEx@CWnd@@QAEHKKI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1756b4	?SetWindowTextA@CWnd@@QAEXPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1756db	?GetWindowTextA@CWnd@@QBEHPADH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17570a	?GetWindowTextLengthA@CWnd@@QBEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175725	?GetDlgCtrlID@CWnd@@QBEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175740	?SetDlgCtrlID@CWnd@@QAEHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175769	?MoveWindow@CWnd@@QAEXHHHHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1757aa	?SetWindowPos@CWnd@@QAEHPBV1@HHHHI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1757f9	?ShowWindow@CWnd@@QAEHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175820	?IsWindowEnabled@CWnd@@QBEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17583b	?EnableWindow@CWnd@@QAEHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175862	?SetFocus@CWnd@@QAEPAV1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175883	?InvokeHelper@CWnd@@QAAXJGGPAXPBEZZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1758aa	?GetProperty@CWnd@@QBEXJGPAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1758cc	?SetProperty@CWnd@@QAAXJGZZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1758ea	?GetDSCCursor@CWnd@@QAEPAUIUnknown@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17590f	?BindDefaultProperty@CWnd@@QAEXJGPBDPAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x17592d	?BindProperty@CWnd@@QAEXJPAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175943	?AttachControlSite@CWnd@@IAEXPAVCHandleMap@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x175973	?AttachControlSite@CWnd@@QAEXPAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/winocc.obj:4f2b547fd353
0x1759b8	?AfxDlgProc@@YGHPAUHWND__@@IIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x1759f8	?PreTranslateMessage@CDialog@@UAEHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175b16	??0CDialog@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175b92	?Create@CDialog@@QAEHPBDPAVCWnd@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175bf4	?CreateIndirect@CDialog@@IAEHPAXPAVCWnd@@PAUHINSTANCE__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175c17	?CreateIndirect@CDialog@@QAEHPBUDLGTEMPLATE@@PAVCWnd@@PAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175c2d	?CreateIndirect@CDialog@@IAEHPBUDLGTEMPLATE@@PAVCWnd@@PAXPAUHINSTANCE__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175c58	?CreateDlg@CWnd@@IAEHPBDPAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175cae	?CreateDlgIndirect@CWnd@@IAEHPBUDLGTEMPLATE@@PAV1@PAUHINSTANCE__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175ede	??0CDialog@@QAE@PBDPAVCWnd@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175f20	??0CDialog@@QAE@IPAVCWnd@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175f59	?InitModalIndirect@CDialog@@QAEHPAXPAVCWnd@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175f73	?InitModalIndirect@CDialog@@QAEHPBUDLGTEMPLATE@@PAVCWnd@@PAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175f94	?PreModal@CDialog@@IAEPAUHWND__@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x175fcb	?PostModal@CDialog@@IAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x176009	?DoModal@CDialog@@UAEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x17616e	?EndDialog@CDialog@@QAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x176191	?HandleSetFont@CDialog@@IAEJIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x1761b6	?HandleInitDialog@CDialog@@IAEJIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x17623e	?AfxHelpEnabled@@YGHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x176295	?OnInitDialog@CDialog@@UAEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x1762fa	?OnOK@CDialog@@MAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x17631b	?CheckAutoCenter@CDialog@@UAEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x1763ab	?OnCommandHelp@CDialog@@IAEJIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x1763e5	?OnHelpHitTest@CDialog@@IAEJIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/dlgcore.obj:e11d83bd34fa
0x176431	_$E362	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17646f	_$E368	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1764ad	_$E373	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1764eb	_$E378	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176506	??0CWnd@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17654c	??0CWnd@@AAE@PAUHWND__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176580	?ModifyStyle@CWnd@@SGHPAUHWND__@@KKI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17659a	?_AfxModifyStyle@@YGHPAUHWND__@@HKKI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1765eb	?ModifyStyleEx@CWnd@@SGHPAUHWND__@@KKI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176605	?AfxCallWndProc@@YGJPAVCWnd@@PAUHWND__@@IIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1766f5	?_AfxPreInitDialog@@YGXPAVCWnd@@PAUtagRECT@@PAK@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176718	?_AfxPostInitDialog@@YGXPAVCWnd@@ABUtagRECT@@K@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176791	?GetCurrentMessage@CWnd@@KGPBUtagMSG@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1767c6	?Default@CWnd@@IAEJXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176801	?afxMapHWND@@YAPAVCHandleMap@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176871	?FromHandle@CWnd@@SGPAV1@PAUHWND__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1768b5	?Attach@CWnd@@QAEHPAUHWND__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1768ee	?Detach@CWnd@@QAEPAUHWND__@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17691d	?AfxWndProc@@YGJPAUHWND__@@IIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176952	?_AfxActivationWndProc@@YGJPAUHWND__@@IIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176a9f	?_AfxHandleActivate@@YGXPAVCWnd@@I0@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176b00	?_AfxHandleSetCursor@@YGHPAVCWnd@@II@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176b78	?_AfxGrayBackgroundWndProc@@YGJPAUHWND__@@IIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176bf4	?_AfxCbtFilterHook@@YGJHIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176da5	?AfxHookWindowCreate@@YGXPAVCWnd@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176df1	?AfxUnhookWindowCreate@@YGHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176e33	?CreateEx@CWnd@@QAEHKPBD0KABUtagRECT@@PAV1@IPAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176e7a	?CreateEx@CWnd@@QAEHKPBD0KHHHHPAUHWND__@@PAUHMENU__@@PAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176f40	?PreCreateWindow@CWnd@@UAEHAAUtagCREATESTRUCTA@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176f72	?Create@CWnd@@UAEHPBD0KABUtagRECT@@PAV1@IPAUCCreateContext@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x176fbe	??1CWnd@@UAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17703a	?OnDestroy@CWnd@@IAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177058	?OnNcDestroy@CWnd@@IAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177170	?OnFinalRelease@CWnd@@UAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177181	?DestroyWindow@CWnd@@UAEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1771ce	?DefWindowProcA@CWnd@@MAEJIIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177219	?PreTranslateMessage@CWnd@@UAEHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177238	?CancelToolTips@CWnd@@SGXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177295	?OnToolHitTest@CWnd@@UBEHVCPoint@@PAUtagTOOLINFOA@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177306	?GetWindowTextA@CWnd@@QBEXAAVCString@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17734e	?GetDlgItemTextA@CWnd@@QBEHHAAVCString@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1773ec	?OnDrawItem@CWnd@@IAEXHPAUtagDRAWITEMSTRUCT@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177429	?OnCompareItem@CWnd@@IAEHHPAUtagCOMPAREITEMSTRUCT@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177453	?OnDeleteItem@CWnd@@IAEXHPAUtagDELETEITEMSTRUCT@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1774c9	?TrackPopupMenu@CMenu@@QAEHIHHPAVCWnd@@PBUtagRECT@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17751d	?OnMeasureItem@CWnd@@IAEXHPAUtagMEASUREITEMSTRUCT@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177596	?FindPopupMenuFromID@@YAPAVCMenu@@PAV1@I@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1775f9	?AfxRegisterClass@@YGHPAUtagWNDCLASSA@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1776a2	?AfxRegisterWndClass@@YGPBDIPAUHICON__@@PAUHBRUSH__@@0@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177756	?OnNTCtlColor@CWnd@@IAEJIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177792	?WinHelpA@CWnd@@UAEXKI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17787a	?AfxFindMessageEntry@@YGPBUAFX_MSGMAP_ENTRY@@PBU1@III@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1778ba	?AfxResetMsgCache@@YGXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1778cf	?WindowProc@CWnd@@MAEJIIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177913	?OnWndMsg@CWnd@@MAEHIIJPAJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177e85	??0CTestCmdUI@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177e9e	?Enable@CTestCmdUI@@UAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177eb8	?OnCommand@CWnd@@MAEHIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177f44	?OnNotify@CWnd@@MAEHIJPAJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x177fbe	?GetParentFrame@CWnd@@QBEPAVCFrameWnd@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x178002	?AfxGetParentOwner@@YGPAUHWND__@@PAU1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x178047	?GetTopLevelParent@CWnd@@QBEPAV1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x178073	?GetTopLevelOwner@CWnd@@QBEPAV1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1780a6	?GetParentOwner@CWnd@@QBEPAV1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x1780ed	?IsTopParentActive@CWnd@@QBEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x178121	?ActivateTopParent@CWnd@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
0x17815e	?GetTopLevelFrame@CWnd@@QBEPAVCFrameWnd@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/wincore.obj:3aaf557ee656
